gml_parent_id,gml_id,the_geom,bw_belegung_id,bw_begehren_id,bw_art_des_begehrens_bez,bw_bezeichnung,bw_belastungs_art_bez,bw_datum,mapbs_bw_detail_belegung,mapbs_bw_kalender_strasseplatz,bw_belegungs_art_bez
,BW_Allmendbewilligungen_OeffentlicheBaustelle.104091,,278200,9082861,Permanente bauliche Anlagen,"Koordinierter Werkleitungs- und Strassenbau  inkl. Baumfällung, MP-Nr. 1761",bauliche Nutzung,04.07.2016 - 31.01.2019,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=278200&month=6&year=2016&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1921&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.104293,,391599,9100779,Meldung Aufgrabung,Aufgrabung im Trottoirbereich für die Baugrube.,bauliche Nutzung,06.11.2017 - 23.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391599&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1252&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.104319,,391599,9100779,Meldung Aufgrabung,Aufgrabung im Trottoirbereich für die Baugrube.,bauliche Nutzung,06.11.2017 - 23.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391599&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1252&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.104320,,391599,9100779,Meldung Aufgrabung,Aufgrabung im Trottoirbereich für die Baugrube.,bauliche Nutzung,06.11.2017 - 23.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391599&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1252&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108197,,393320,9101916,Meldung Aufgrabung,"Auswechslung, Fahrbahn, Hausanschluss, Trottoir links (ungerade Hausnummer), W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 01.02.2019,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393320&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=96&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108200,,393320,9101916,Meldung Aufgrabung,"Auswechslung, Fahrbahn, Hausanschluss, Trottoir links (ungerade Hausnummer), W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 01.02.2019,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393320&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=96&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108201,,393320,9101916,Meldung Aufgrabung,"Auswechslung, Fahrbahn, Hausanschluss, Trottoir links (ungerade Hausnummer), W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 01.02.2019,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393320&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=96&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108209,,393334,9101937,Meldung Aufgrabung,"Auswechslung, Fahrbahn, Hausanschluss, Trottoir links (ungerade Hausnummer), W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393334&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=601&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108210,,393334,9101937,Meldung Aufgrabung,"Auswechslung, Fahrbahn, Hausanschluss, Trottoir links (ungerade Hausnummer), W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393334&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=601&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108212,,393334,9101937,Meldung Aufgrabung,"Auswechslung, Fahrbahn, Hausanschluss, Trottoir links (ungerade Hausnummer), W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393334&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=601&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108217,,393319,9101915,Meldung Aufgrabung,"Auswechslung, Hausanschluss, Trottoir rechts (gerade Hausnummer), W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393319&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=155&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108219,,393338,9101940,Meldung Aufgrabung,"Hausanschluss, Kassierung, Trottoir rechts (gerade Hausnummer), G-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393338&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=53&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108224,,393321,9101917,Meldung Aufgrabung,"Auswechslung, Fahrbahn, Hausanschluss, Trottoir rechts (gerade Hausnummer), W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393321&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=390&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108236,,393322,9101918,Meldung Aufgrabung,"Auswechslung, Fahrbahn, Hausanschluss, Trottoir rechts (gerade Hausnummer), G+W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393322&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=529&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108237,,393332,9101935,Meldung Aufgrabung,"Neuerstellung, Hausanschluss, Trottoir links (ungerade Hausnummer), Trottoir rechts (gerade Hausnummer), Fussgängerverkehr",bauliche Nutzung,15.01.2018 - 29.01.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393332&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=816&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108238,,393322,9101918,Meldung Aufgrabung,"Auswechslung, Fahrbahn, Hausanschluss, Trottoir rechts (gerade Hausnummer), G+W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393322&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=529&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108239,,393322,9101918,Meldung Aufgrabung,"Auswechslung, Fahrbahn, Hausanschluss, Trottoir rechts (gerade Hausnummer), G+W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393322&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=529&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108240,,393332,9101935,Meldung Aufgrabung,"Neuerstellung, Hausanschluss, Trottoir links (ungerade Hausnummer), Trottoir rechts (gerade Hausnummer), Fussgängerverkehr",bauliche Nutzung,15.01.2018 - 29.01.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393332&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=816&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108241,,393332,9101935,Meldung Aufgrabung,"Neuerstellung, Hausanschluss, Trottoir links (ungerade Hausnummer), Trottoir rechts (gerade Hausnummer), Fussgängerverkehr",bauliche Nutzung,15.01.2018 - 29.01.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393332&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=816&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.105435,,391961,9101103,Meldung Aufgrabung,"Neuerstellung, Hausanschluss, Stromzuleitung für digitaler Werbebildschirm",bauliche Nutzung,20.11.2017 - 31.01.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391961&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=533&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108258,,393342,9101947,Meldung Aufgrabung,"Hausanschluss, Trottoir links (ungerade Hausnummer), Kassierung, W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393342&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=311&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108291,,393343,9101952,Meldung Aufgrabung,"Auswechslung, Hausanschluss, Trottoir rechts (gerade Hausnummer), W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393343&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=375&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108292,,393343,9101952,Meldung Aufgrabung,"Auswechslung, Hausanschluss, Trottoir rechts (gerade Hausnummer), W-AL, Baufirma Tozzo AG",bauliche Nutzung,22.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=393343&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=375&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108395,,318585,9089065,Permanente bauliche Anlagen,"Leitungsbau, MP 2338, Ersatz Wasser-Versorgungsleitung, Sicherung der Löschwasserreserve inkl. Erdband",bauliche Nutzung,25.01.2017 - 30.03.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=318585&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1308&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108396,,318585,9089065,Permanente bauliche Anlagen,"Leitungsbau, MP 2338, Ersatz Wasser-Versorgungsleitung, Sicherung der Löschwasserreserve inkl. Erdband",bauliche Nutzung,25.01.2017 - 30.03.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=318585&month=0&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1308&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108439,,391640,9100826,Meldung Aufgrabung,IWB Relining Gasleitung Brüglingerstrasse,bauliche Nutzung,03.11.2017 - 10.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391640&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=89&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.108440,,391640,9100826,Meldung Aufgrabung,IWB Relining Gasleitung Brüglingerstrasse,bauliche Nutzung,03.11.2017 - 10.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=391640&month=10&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=89&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.106682,,392562,9101472,Meldung Aufgrabung,"Neuerstellung, Trottoir links (ungerade Hausnummer), Für die Öffentliche Beleuchtung",bauliche Nutzung,04.12.2017 - 29.01.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=392562&month=11&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=423&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.106686,,392562,9101472,Meldung Aufgrabung,"Neuerstellung, Trottoir links (ungerade Hausnummer), Für die Öffentliche Beleuchtung",bauliche Nutzung,04.12.2017 - 29.01.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=392562&month=11&year=2017&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=423&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.106721,,392587,9101496,Meldung Aufgrabung,"Neuerstellung, Kunstmuseum, Dufourstrasse:   - Erstellung Fundamente für easy-Veloständer entlang des Trottoirs  - Montage easy-Veloständer",bauliche Nutzung,15.01.2018 - 28.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=392587&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=130&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.106722,,392587,9101496,Meldung Aufgrabung,"Neuerstellung, Kunstmuseum, Dufourstrasse:   - Erstellung Fundamente für easy-Veloständer entlang des Trottoirs  - Montage easy-Veloständer",bauliche Nutzung,15.01.2018 - 28.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=392587&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=130&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.109317,,387009,9099394,Permanente bauliche Anlagen,Beschriftung des Quartiertreffpunktes mit einer Gitternetzplane,bauliche Nutzung,01.01.2018 - 31.12.2099,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=387009&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=1848&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.107148,,392759,9101603,Meldung Aufgrabung,"Trottoir rechts (gerade Hausnummer), Signalfundament für Basisbezugspunkt BL",bauliche Nutzung,03.01.2018 - 02.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=392759&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=475&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
,BW_Allmendbewilligungen_OeffentlicheBaustelle.107175,,392737,9101585,Meldung Aufgrabung,"Neuerstellung, Fahrbahn, Hausanschluss, Trottoir rechts (gerade Hausnummer)",bauliche Nutzung,15.01.2018 - 16.02.2018,"<a href=""http://www.tiefbauamt.bs.ch/belegungsDetails?albe_id=392737&month=0&year=2018&output=nocache"" target=""_blank"">Detailansicht Belegung</a>","<a href=""http://www.tiefbauamt.bs.ch/oeffentlicher-raum/nutzung-des-oeffentlichen-raumes/was-passiert-wo-und-wann/strassenauswahl.html?strasseid=961&output=nocache"" target=""_blank"">Kalenderansicht Strasse/Platz</a>",Baustelle
